id,roa,recall,precision,actual_id,pred_id,cov,mdr,subject,mvc,attempt
158,0.49146757679180886,1.0,0.49146757679180886,245,274,0.3988257607496034,1.0915100574493408e-06,1,10,4
159,0.5323741007194245,1.0,0.5323741007194245,243,151,0.4116571802467535,1.0356307029724121e-06,1,10,4
160,0.9496402877697842,1.0,0.9496402877697842,255,233,0.1883090330060864,5.178153514862061e-07,1,10,4
161,0.8932584269662919,0.9937499999999998,0.8983050847457625,231,216,0.21789721763074596,6.593763828277588e-07,1,10,4
162,0.9947368421052626,0.9947368421052628,0.9999999999999997,190,154,0.1377812844839515,7.040798664093018e-07,1,10,4
163,0.9507389162561576,0.9948453608247423,0.9554455445544554,184,342,0.21910211506992144,7.525086402893066e-07,1,10,4
164,0.9656862745098039,0.9949494949494949,0.9704433497536946,179,227,0.17466544574071272,7.562339305877686e-07,1,10,4
165,0.6792452830188676,0.9944751381215466,0.6818181818181817,201,77,0.3487417663441816,9.834766387939453e-07,1,10,4
166,0.995884773662551,0.9958847736625512,0.9999999999999998,67,106,0.14374068723837738,9.015202522277832e-07,1,10,4
167,0.9958677685950409,0.9958677685950411,0.9999999999999998,73,84,0.14323388857165992,8.977949619293213e-07,1,10,4
168,0.725,1.0,0.725,213,149,0.35738720974454274,8.940696716308594e-07,1,10,4
169,0.9834710743801648,0.9958158995815897,0.9875518672199167,86,332,0.15671030505856495,8.977949619293213e-07,1,10,4
170,0.995884773662551,0.9999999999999998,0.9958847736625512,61,157,0.14539436570503478,9.052455425262451e-07,1,10,4
171,1.0,1.0,1.0,161,217,0.1576920217230511,7.599592208862305e-07,1,10,4
172,0.5439739413680782,1.0,0.5439739413680782,223,148,0.3961417078561052,1.1436641216278076e-06,1,10,4
173,0.44805194805194803,0.9928057553956835,0.4495114006514658,252,248,0.39603448028845667,1.1436641216278076e-06,1,10,4
174,0.5000000000000001,1.0000000000000002,0.5000000000000001,178,181,0.3369614727297506,1.4603137969970703e-06,1,10,4
175,0.5,0.9945945945945946,0.5013623978201635,194,186,0.3639409275391825,1.3671815395355225e-06,1,10,4
176,0.5095367847411444,1.0,0.5095367847411444,199,186,0.3639409275391825,1.3671815395355225e-06,1,10,4
177,0.9843137254901957,0.9960317460317458,0.9881889763779526,8,194,0.15759842271018562,9.462237358093262e-07,1,10,4
178,0.9650000000000005,1.0000000000000002,0.9650000000000003,188,209,0.15932367834766548,7.450580596923828e-07,1,10,4
179,0.48780487804878025,0.993788819875776,0.48929663608562673,227,343,0.38668670209341344,1.218169927597046e-06,1,10,4
180,0.6221662468513854,1.0000000000000002,0.6221662468513854,12,215,0.15973474510111957,1.4789402484893799e-06,1,10,4
181,0.5132978723404258,1.0000000000000002,0.5132978723404257,191,320,0.36274678071278105,1.4007091522216797e-06,1,10,4
182,0.4934036939313985,1.0000000000000002,0.4934036939313985,197,337,0.3615312947674079,1.4118850231170654e-06,1,10,4
183,0.7559322033898306,1.0000000000000002,0.7559322033898306,132,273,0.3062711959569347,1.0989606380462646e-06,1,10,4
184,1.0000000000000004,1.0000000000000002,1.0000000000000002,88,0,0.13911213182001203,8.642673492431641e-07,1,10,5
185,0.995884773662551,0.9999999999999998,0.9958847736625512,61,1,0.14539436570503478,9.052455425262451e-07,1,10,5
186,1.0000000000000002,1.0000000000000002,1.0000000000000002,120,2,0.16888403022875942,8.381903171539307e-07,1,10,5
187,1.0,1.0,1.0,135,3,0.1502201875599439,8.23289155960083e-07,1,10,5
188,0.9959016393442618,0.995901639344262,0.9999999999999998,0,4,0.15475943207437523,9.052455425262451e-07,1,10,5
189,0.5294117647058821,0.9944751381215466,0.5309734513274335,201,6,0.374025342148142,1.2628734111785889e-06,1,10,5
190,0.99375,1.0,0.99375,235,30,0.14071952278699312,5.960464477539062e-07,1,10,5
191,0.5304659498207885,1.0,0.5304659498207885,243,7,0.41162533354104125,1.039355993270874e-06,1,10,5
192,0.9361702127659575,1.0,0.9361702127659575,255,106,0.20304566491794457,5.252659320831299e-07,1,10,5
193,1.0000000000000004,1.0000000000000002,1.0000000000000002,17,8,0.15270788764795779,9.164214134216309e-07,1,10,5
194,0.9947368421052628,0.994736842105263,0.9999999999999999,190,10,0.1377812844839515,7.040798664093018e-07,1,10,5
195,0.995652173913043,0.9956521739130433,0.9999999999999998,109,17,0.14810770977092383,8.530914783477783e-07,1,10,5
196,0.5014245014245015,0.9119170984455959,0.5269461077844312,188,64,0.3707274176284492,1.2442469596862793e-06,1,10,5
197,0.7960199004975121,0.9937888198757763,0.7999999999999998,227,76,0.3041644822149194,7.450580596923828e-07,1,10,5
198,0.5130890052356021,1.0,0.5130890052356021,178,217,0.3432650325393309,1.4230608940124512e-06,1,10,5
199,0.9609756097560975,0.9949494949494949,0.9656862745098039,179,216,0.17475728866939985,7.599592208862305e-07,1,10,5
